start_node,cat_id,distance
10256,40,0.00185749
10256,54,0.00992997
10256,60,0.0106053
10257,44,0.0111729
10257,55,0.0048976
10258,0,0.000947274
10258,54,0.00695391
10258,54,0.00475206
10259,36,0.00471382
10259,36,0.00471382
10259,50,0.00478197
10260,44,0.00137334
10261,43,0.00117839
10261,44,0.00647513
10261,50,0.0053908
10261,50,0.00462971
10262,21,0.00495547
10262,48,0.00396191
10262,54,0.0101935
10263,23,0.00463111
10263,36,2.25065e-05
10263,44,0.000664364
10263,57,0.0113726
10263,57,0.00739342
10263,57,0.00176182
10263,57,0.00568753
10263,57,0.00568753
10263,57,0.00529558
10263,57,0.00529558
10263,57,0.00529558
10263,57,0.00506041
10263,57,0.00506041
10263,57,0.00443329
10263,57,0.00357723
10263,57,0.00123177
10264,18,0.00905478
10264,50,0.00191151
10264,55,0.0016919
10265,2,0.00345741
10268,54,0.00334378
10268,54,0.00236746
10268,55,0.00301348
10269,5,0.0307515
10269,5,0.0455284
10269,14,0.00123937
10269,36,0.0421292
10269,36,0.0410888
10269,36,0.0464091
10269,36,0.0459395
10269,36,0.00614465
10269,44,0.0547693
10269,44,0.0152279
10269,49,0.0474661
10269,50,0.0464876
10269,50,0.0251579
10269,50,0.0379465
10269,54,0.0538274
10269,54,0.0400152
10269,54,0.044961
10269,54,0.0324673
10269,55,0.0324392
10269,55,0.0163807
10269,60,0.0307329
10272,54,0.00506224
10274,23,0.00237362
10274,36,0.00222947
10275,23,0.00402931
10275,55,0.00909694
10275,55,0.00278932
10276,25,0.00509452
10276,44,0.000801977
10277,54,0.00474793
10278,44,0.00240414
10278,44,0.000639704
10278,54,0.000537345
10279,23,0.00206157
10279,23,0.00665685
10279,36,0.00203771
10279,36,0.0207448
10279,36,0.0215415
10279,36,0.0215691
10279,36,0.00316942
10279,36,0.00732306
10279,43,0.0193461
10279,44,0.012066
10279,44,0.0148202
10279,44,0.0207456
10279,54,0.0109887
10280,4,0.0141738
10280,23,0.000282197
10280,36,0.00793688
10280,44,0.00838859
10281,13,0.00321556
10281,21,0.0105892
10281,48,0.0105892
10281,54,0.0153049
10281,54,0.0130366
10282,36,0.0126901
10282,55,0.00946006
10284,23,0.00383315
10284,23,0.00359684
10284,36,0.00962406
10285,38,0.00658187
10285,54,0.00824574
10285,54,0.0151769
10285,54,0.0151769
10285,54,0.00700864
10286,23,0.00859066
10286,23,0.00717464
10286,33,0.0123289
10286,33,0.00869546
10286,41,0.00287417
10286,43,0.0114755
10286,44,0.0114755
10286,54,0.0109153
10286,54,0.00410782
10286,55,0.0154612
10286,55,0.0129709
10286,55,0.0129458
10286,60,0.0119873
10287,23,0.00311701
10288,0,0.00115481
10289,36,0.00113718
10289,44,0.00526107
10289,50,0.00299648
10290,21,0.00232362
10290,54,0.00110426
10291,54,0.000900917
10291,54,0.000900917
10291,54,0.00244869
10292,36,0.00146467
10292,54,0.00135988
10292,55,0.000805966
10293,21,0.00320348
10293,23,0.00333388
10293,36,0.000782096
10293,36,0.00274333
10293,43,0.00500535
10293,44,0.00500535
10293,54,0.00139057
10293,54,0.00422086
10293,55,0.00218194
10294,33,0.00896185
10294,36,0.000803926
10295,36,0.00139699
10295,36,0.000299123
10295,54,0.000776556
10297,54,0.000207431
10297,54,0.000463931
10297,54,0.000990859
10297,54,0.000990859
10298,36,0.00747797
10298,40,0.0151542
10298,54,0.00799516
10298,54,0.0106852
10300,55,0.0136048
10301,23,0.00649697
10301,54,0.00697562
10301,54,0.00621726
10302,36,0.0130954
10302,36,0.0154895
10302,36,0.00160444
10302,43,0.00661098
10302,44,0.00661098
10303,33,0.00498774
10303,36,0.00718756
10303,48,0.00012181
10305,33,0.00866213
10305,33,0.00966703
10305,33,0.00519267
10305,36,0.0109767
10305,36,0.00663087
10305,36,0.00687376
10305,36,0.00687376
10305,36,0.00608081
10305,36,0.00379004
10305,36,0.00336142
10305,43,0.00985985
10305,44,0.00985985
10305,54,0.00929311
10306,33,0.00397597
10306,33,0.00442065
10306,36,0.00390849
10306,40,0.000105122
10306,41,0.0049527
10306,55,0.00248434
10307,33,0.0179578
10307,33,0.00404033
10307,36,0.0176811
10307,36,0.0176811
10307,36,0.00987696
10307,36,0.011591
10307,36,0.00617061
10307,36,0.00464196
10307,54,0.00868404
10307,54,0.00868404
10307,55,0.00935964
10307,58,0.0187115
10308,23,0.00662929
10308,23,0.0120164
10308,25,0.0135932
10308,33,0.0213561
10308,33,0.0168295
10308,33,0.00567045
10308,33,0.0130563
10308,33,0.00533147
10308,36,0.00798808
10308,54,0.00679275
10308,55,0.0193352
10308,55,0.00805022
10309,23,0.0152522
10309,23,0.0110022
10309,33,0.00615094
10309,33,0.000666027
10309,33,0.0010394
10309,36,0.00390747
10309,36,0.0114935
10309,36,0.0118435
10309,36,0.0116905
10309,44,0.00371839
10309,54,0.00171129
10309,54,0.00171129
10310,23,0.00732232
10310,23,0.00689258
10310,33,0.000696796
10311,25,0.0134618
10311,33,0.0135764
10311,33,0.00994521
10311,33,0.013591
10311,33,0.00109963
10313,33,0.000617261
10313,33,0.00274994
10313,55,0.005118
10314,36,0.0112684
10314,55,0.00904302
10316,33,0.0100909
10316,36,3.62996e-05
10316,55,0.000478441
10318,33,0.000248171
10318,55,0.00883502
10320,21,0.012968
10320,23,0.00858075
10320,36,0.0158574
10320,36,0.0119695
10320,48,0.0179291
10320,54,0.0129787
10320,54,0.0119961
10320,54,0.0100018
10320,54,0.00560864
10320,59,0.0169624
10321,20,0.000740773
10321,23,0.0190643
10321,33,0.0209415
10321,33,0.0103985
10321,36,0.0230095
10321,36,0.0224147
10321,49,0.017744
10321,54,0.0234187
10321,55,0.0167023
10322,23,0.0150823
10322,23,0.000603263
10322,33,0.0150254
10322,33,0.00473461
10322,36,0.00385266
10322,36,0.00372792
10322,36,0.0179521
10322,36,0.0149848
10322,43,0.0179521
10322,44,0.0158148
10322,54,0.0117104
10322,54,0.0143774
10322,54,0.00854025
10322,54,6.67794e-05
10322,55,0.00369041
10324,21,0.00914647
10324,21,0.00914647
10324,36,0.0045071
10324,48,0.00914647
10324,55,0.00736684
10326,23,0.00684807
10326,23,0.00647018
10326,33,0.00826011
10326,36,0.00921329
10329,31,0.00499011
10329,36,6.97494e-05
10329,36,0.00195305
10329,36,0.00367232
10329,36,0.00388769
10329,54,0.00414723
10330,23,0.00466212
10330,23,0.00342469
10330,33,0.00779363
10331,33,0.0091308
10331,33,0.00276153
10332,25,0.00168402
10332,33,0.00305012
10333,33,0.0121677
10333,55,0.0032365
10334,21,0.00255323
10334,21,0.00179418
10336,11,0.0143026
10336,11,0.015543
10336,11,0.0186068
10336,11,0.0175797
10336,16,0.00883237
10336,16,0.0104014
10336,16,0.012356
10336,16,0.0162414
10336,16,0.0163315
10336,16,0.0160028
10336,16,0.0167913
10336,16,0.0192152
10336,16,0.0178262
10336,16,0.0157799
10336,16,0.0205535
10336,16,0.0204302
10336,16,0.0204302
10336,17,0.0198838
10336,36,0.00880874
10336,36,0.00175028
10336,36,0.0035737
10336,36,0.0168149
10336,36,0.0194988
10336,40,0.00758411
10336,40,0.00756666
10336,40,0.0117729
10336,40,0.0199687
10336,43,0.0148778
10336,43,0.0171278
10336,44,0.00416354
10336,44,0.013875
10336,44,0.017743
10336,44,0.0148778
10336,50,0.000854938
10336,50,0.00916104
10336,50,0.0123385
10336,50,0.0205788
10336,50,0.0166916
10336,54,0.00667302
10336,54,0.00965913
10336,17,0.0226878
10336,21,0.0123226
10336,30,0.00887526
10336,40,0.00269535
10336,50,0.0143782
10336,50,0.0180145
10336,50,0.00454634
10336,50,0.00352645
10336,54,0.0178879
10336,55,0.00928542
10336,60,0.00686648
10336,60,0.0236213
10336,60,0.0238516
10336,60,0.01069
10336,36,0.00776357
10336,44,0.01291
10336,44,0.00489406
10336,54,0.0105559
10337,25,0.0575653
10337,36,0.0329913
10337,53,0.032658
10337,54,0.0411959
10337,60,0.0608745
10337,60,0.0598374
10339,19,0.00350878
10339,19,0.00206482
10351,53,0.0390151
10352,53,0.00194204
10352,54,0.00179479
10359,55,0.00348615
10361,55,0.00467007
10362,60,0.000807639
10365,44,0.00437079
10370,60,0.0140913
10372,54,0.0183746
10372,60,0.0609684
10375,47,0.00332138
10376,38,0.00670834
10377,38,0.0273029
10377,38,0.0264919
10378,38,0.00996245
10379,55,0.0178644
10382,23,0.0113659
10382,53,0.00188226
10386,60,0.0137347
10387,38,0.0138613
10387,38,0.0124177
10387,60,0.00938516
10392,36,0.00998487
10393,44,0.0136583
10393,47,0.0172221
10394,44,0.0129671
10394,54,0.00116523
10395,36,0.00820375
10395,36,0.000350398
10395,54,0.000619122
10397,14,0.0126326
10397,54,0.0139308
10397,55,0.000433371
10398,36,0.000331555
10398,36,0.0126167
10398,36,0.0353489
10398,36,0.0391378
10398,36,0.027294
10398,38,0.0364464
10398,44,0.02509
10398,50,0.0337222
10398,50,0.0217037
10398,55,0.0164848
10398,55,0.0212121
10398,55,0.0135786
10398,60,0.0166505
10399,55,0.00272909
10400,24,0.0162089
10400,36,0.0144404
10401,36,0.0119507
10402,6,0.0284766
10402,11,0.0474125
10402,13,0.0470388
10402,21,0.0459765
10402,21,0.0536294
10402,36,0.0153318
10402,36,0.0172968
10402,36,0.0197068
10402,36,0.0541386
10402,36,0.00270201
10402,36,0.065361
10402,36,0.0514423
10402,36,0.0482577
10402,36,0.0183222
10402,36,0.0701722
10402,36,0.042969
10402,43,0.0649248
10402,44,0.0607294
10402,44,0.0168576
10402,48,0.0459765
10402,50,0.0621212
10402,50,0.0687105
10402,54,0.0495768
10402,55,0.0259783
10402,55,0.0110856
10402,55,0.0705673
10403,36,0.010099
10403,55,0.00333974
10404,44,0.00512902
10404,16,0.079794
10404,36,0.118098
10404,44,0.0848044
10404,44,0.0964598
10404,50,0.0248826
10404,50,0.0928041
10404,50,0.122457
10404,54,0.13624
10405,54,0.0144256
10405,60,0.00733175
10405,60,0.0136202
10405,60,0.00104212
10412,53,0.0156098
10415,53,0.0133407
10417,54,0.0020935
10419,31,0.0207248
10419,31,0.00207226
10419,33,0.0257185
10419,44,0.0111584
10420,6,2.28272e-05
10420,6,0.0113816
10420,13,0.00993802
10420,55,0.00931691
10421,10,0.00896703
10421,36,0.00452893
10421,40,0.00609684
10421,44,0.0145817
10421,50,0.0131234
10423,11,0.0116222
10424,40,0.00127753
10424,44,0.0118625
10424,44,0.00669468
10424,44,0.00784366
10425,36,0.00843151
10425,44,0.00252248
10425,44,0.00182764
10425,50,0.000797239
10425,54,0.0029761
10426,36,0.0030937
10426,58,0.00487578
10427,0,0.00315037
10427,11,0.00424307
10427,11,0.00135225
10427,11,0.00204954
10427,14,0.00447242
10427,16,0.00192906
10427,16,0.00320481
10427,16,0.0018749
10427,16,0.00234283
10427,30,0.00311191
10427,30,0.00344174
10427,36,0.00888515
10427,36,0.0087075
10427,36,0.00473347
10427,36,0.00343416
10427,40,0.000629747
10427,43,0.00219011
10427,44,0.00450412
10427,44,0.00101429
10427,44,0.0019518
10427,44,0.00245143
10427,44,0.000360568
10427,50,0.0002769
10427,50,0.00405865
10427,50,0.00280565
10427,50,0.00246742
10427,50,0.00816265
10427,50,0.00407327
10427,50,0.00315009
10427,50,0.00739193
10427,50,0.00765325
10427,50,0.00731502
10427,62,0.00363401
10427,11,0.000342309
10427,14,0.000246728
10427,16,0.00305233
10427,16,0.000841926
10427,16,0.00327264
10427,16,0.000509917
10427,16,0.000507335
10427,16,0.000507335
10427,17,9.78224e-05
10427,17,0.00285135
10427,17,0.00313644
10427,36,0.00179973
10427,40,0.00330922
10427,44,7.21959e-05
10427,44,0.00328731
10427,44,0.00340222
10427,50,0.000463829
10427,50,0.000303146
10427,50,0.00206808
10427,50,0.00337659
10427,50,0.00103516
10427,50,0.00175219
10427,50,0.00330922
10427,54,0.0014363
10428,10,0.00514697
10428,16,0.00981373
10428,36,0.0114132
10428,36,0.00980764
10428,36,0.00457329
10428,36,0.0211266
10428,36,0.0132882
10428,36,0.0120106
10428,36,0.00753501
10428,40,0.0041718
10428,44,0.0147407
10428,44,0.00892655
10428,44,0.0198406
10428,50,0.0149285
10428,50,0.0221517
10428,50,0.0120551
10428,50,0.0123481
10428,54,0.0198817
10428,54,0.0135305
10428,54,0.0176354
10428,55,0.00263055
10428,57,0.00173155
10428,57,0.0130825
10428,60,0.00384648
10428,62,7.9464e-05
10429,16,0.0106326
10429,17,0.00166471
10429,36,0.0159017
10429,36,0.0143675
10429,40,0.000246815
10429,54,0.00671743
10429,54,0.0139139
10429,54,0.010842
10429,58,0.0027941
10429,58,0.0102464
10429,58,0.00870525
10429,58,0.00133436
10429,58,0.00675815
10429,58,0.0124925
10429,58,0.0117015
10429,58,0.0142105
10429,60,0.00559368
10429,60,0.0123762
10429,62,0.00103078
10430,11,0.0059905
10430,17,0.00804488
10430,17,0.0055551
10430,36,0.00530612
10430,36,0.00845084
10430,36,0.00876932
10430,36,0.00607799
10430,36,0.00708085
10430,36,0.00261111
10430,36,0.0055878
10430,43,0.00776646
10430,44,0.00498764
10430,44,0.00536295
10430,44,0.0103773
10430,48,0.00470923
10430,50,0.0112104
10430,50,0.00795125
10430,50,0.000668348
10430,53,0.0013237
10430,54,0.00485968
10431,11,0.0082866
10431,11,0.000128209
10431,21,0.00982807
10431,40,0.000515414
10431,44,0.00519602
10431,44,0.00659959
10431,48,0.00982807
10431,54,8.14015e-05
10431,54,0.00691556
10431,54,0.00175665
10431,54,0.00575101
10431,60,0.00214253
10431,60,0.000344551
10432,14,0.00676522
10432,16,0.00121615
10432,16,0.00909069
10432,36,0.00157146
10432,40,0.00740363
10432,44,0.0036905
10432,48,0.00281798
10432,49,0.00752467
10432,50,0.00327475
10432,50,0.00258364
10432,50,0.0017793
10432,54,0.00655507
10432,54,0.00725475
10432,62,0.00716624
10433,16,0.0293351
10433,16,0.00170878
10433,16,0.00231072
10433,16,0.0030398
10433,30,0.00685744
10433,36,0.0283927
10433,36,0.00634679
10433,36,0.00961078
10433,36,0.0295995
10433,40,0.0190521
10433,40,0.00822455
10433,44,0.0208843
10433,44,0.0184478
10433,44,0.0304578
10433,50,0.0316423
10433,50,0.0173711
10433,50,0.00937085
10433,50,0.0101504
10433,55,0.0274409
10433,60,0.0320978
10433,60,0.0153924
10433,60,0.00947622
10433,60,0.0178437
10434,5,0.00733936
10434,16,0.0200595
10434,33,0.00390676
10434,36,0.0187613
10434,36,0.0155859
10434,36,0.0302088
10434,36,0.0175033
10434,36,0.025214
10434,44,0.0271995
10434,44,0.0294159
10434,44,0.0291583
10434,44,0.0233838
10434,44,0.010863
10434,50,0.0202069
10434,53,0.0159107
10434,53,0.00139754
10434,55,0.00986664
10434,59,0.0307122
10434,60,0.0228789
10434,60,0.0113938
10434,60,9.33089e-05
10435,21,0.00174577
10435,43,0.00131482
10435,44,0.00131482
10435,48,0.00174577
10435,49,0.00669887
10436,45,0.00338317
10436,50,0.0111328
10436,50,0.0103734
10436,55,0.0107475
10437,33,0.00298248
10437,55,0.00162319
10438,21,0.00316256
10438,25,0.000210646
10438,44,0.0111581
10438,48,0.00316256
10438,49,0.00357579
10438,60,0.0074527
10439,21,0.000364215
10439,44,0.00308271
10439,54,0.0057578
10439,55,0.00314592
10439,60,0.00305511
10440,11,0.0086172
10440,44,0.0015118
10441,36,0.00859908
10441,36,0.00886637
10441,44,0.00857028
10441,50,0.00489806
10441,50,0.0071227
10441,54,0.000524499
10441,54,0.00618287
10441,60,0.00609377
10442,21,0.011168
10442,30,0.0155404
10442,44,0.0108917
10442,48,0.0112095
10442,48,0.011168
10442,50,0.000625376
10442,54,0.00729432
10442,60,0.0120953
10442,60,0.00668526
10445,12,0.00375905
10445,50,0.0215188
10446,0,9.61974e-05
10446,12,0.00260364
10446,12,0.00240491
10449,11,0.00488749
10449,17,0.0154584
10449,36,0.00766627
10449,36,0.0134036
10449,44,0.000990995
10449,50,0.00145337
10449,50,0.00745802
10449,54,0.0141618
10449,54,0.0144601
10450,0,0.00276799
10450,12,0.00300276
10450,54,0.00416428
10453,11,0.00947815
10453,11,0.0019965
10453,11,0.00590715
10453,11,0.0096416
10453,11,0.0102259
10453,11,0.00781315
10453,11,0.00725193
10453,11,0.00945902
10453,11,0.0115707
10453,11,0.010807
10453,11,0.0124644
10453,11,0.0138008
10453,11,0.0133235
10453,13,0.0112951
10453,14,0.00871523
10453,16,0.00142497
10453,16,0.00813019
10453,16,0.00707695
10453,16,0.00468727
10453,16,0.0120376
10453,16,0.00709364
10453,16,0.00320287
10453,16,0.00234374
10453,16,0.00142375
10453,16,0.00621978
10453,16,0.0047155
10453,16,0.00396336
10453,16,0.00636138
10453,16,0.00531132
10453,16,0.0113945
10453,16,0.00825584
10453,16,0.0135029
10453,16,0.0100895
10453,16,0.00932578
10453,16,0.00932578
10453,16,0.0123196
10453,17,0.00826419
10453,17,0.0111101
10453,29,0.0134894
10453,30,0.0002321
10453,30,0.00991007
10453,33,0.011445
10453,33,0.0121677
10453,33,0.0124394
10453,36,0.00280237
10453,36,0.0120261
10453,36,0.0112938
10453,36,0.0130749
10453,36,0.0112728
10453,36,0.011857
10453,40,0.00665535
10453,40,0.0112951
10453,40,0.000374912
10453,40,0.0133888
10453,40,0.00902589
10453,40,0.0133299
10453,40,0.00484556
10453,40,0.0100779
10453,40,0.00691304
10453,40,0.00691304
10453,43,0.0102342
10453,44,0.00694173
10453,44,0.00352826
10453,44,0.00247821
10453,44,0.00171453
10453,44,0.00636578
10453,44,0.00980232
10453,44,0.00827497
10453,44,0.00830957
10453,44,0.00678222
10453,44,0.010675
10453,44,0.00932578
10453,50,0.00861583
10453,50,0.00544457
10453,50,0.00216117
10453,50,0.0106622
10453,50,0.00962369
10453,54,0.0114291
10453,55,0.00171847
10453,56,0.00140387
10453,57,0.0112541
10453,57,0.000530012
10453,60,0.0130909
10454,7,0.0003524
10454,11,0.000585234
10454,36,0.0003524
10454,40,8.36816e-05
10454,54,0.0003524
10454,0,0.0124715
10454,6,0.0207096
10454,7,0.0240623
10454,16,0.0058585
10454,16,0.00162893
10454,18,0.00569499
10454,36,0.0184304
10454,36,0.0185589
10454,36,0.0124715
10454,36,0.00144163
10454,40,0.0172387
10454,40,0.00354517
10454,44,0.0183954
10454,54,0.0222238
10454,60,0.0152524
10454,60,0.0109878
10455,7,0.00293203
10455,16,0.00912413
10455,16,0.0128081
10455,17,0.0104846
10455,36,0.000968179
10455,36,0.00202124
10455,36,0.013525
10455,36,0.0131654
10455,36,0.0136741
10455,36,0.0134447
10455,40,0.00117409
10455,40,0.00311673
10455,40,0.008012
10455,44,2.1823e-05
10455,44,0.00500944
10455,44,0.00704443
10455,44,0.00997585
10455,44,0.000617351
10456,7,0.00888424
10456,14,5.19111e-05
10456,16,0.000202193
10456,16,0.00092136
10456,36,0.00455176
10456,40,0.00157714
10456,41,0.00106208
10456,50,0.000876277
10456,50,0.00164053
10456,60,0.000613827
10456,60,0.00207948
10456,16,0.000631388
10456,17,0.00290664
10456,21,0.000984272
10456,36,0.00301689
10456,40,0.00157938
10456,48,0.000984272
10456,54,0.00194642
10456,60,0.000840891
10457,50,0.00198632
10458,5,0.0167876
10458,7,0.0160016
10458,11,0.00570623
10458,13,0.00117301
10458,21,0.0115909
10458,33,0.00400975
10458,36,0.00245058
10458,44,0.0149774
10458,49,0.0150371
10458,54,0.0137337
10458,54,0.0131746
10458,58,0.00860773
10458,58,0.00682793
10458,58,0.0181152
10458,58,0.01714
10458,62,0.0175825
10459,55,0.0064953
10459,58,0.00590351
10462,7,0.0112767
10462,11,0.0071327
10462,40,0.0144282
10462,54,0.0112767
10462,62,0.0144282
10463,10,0.0184723
10463,11,0.0200898
10463,16,0.0197379
10463,17,0.0246527
10463,17,0.00921712
10463,36,0.0134285
10463,36,0.00713876
10463,36,0.017626
10463,36,0.00999947
10463,40,0.0181915
10463,43,0.0128669
10463,43,0.0171882
10463,44,0.0128669
10463,44,0.0302766
10463,44,0.0180755
10463,50,0.0307194
10463,54,0.0138517
10463,54,0.0142036
10463,54,0.0132267
10463,54,0.0107034
10463,54,0.0187531
10463,54,0.0273234
10463,54,0.0222993
10463,54,0.0125408
10463,54,0.0103258
10463,55,0.0169478
10465,0,0.00652053
10465,36,0.0084134
10466,40,0.010552
10466,43,0.0112564
10466,44,0.00704066
10466,44,0.00988833
10466,50,0.0110221
10466,50,0.0246863
10466,50,0.0234043
10466,54,0.0148526
10466,54,0.00696187
10466,54,0.0131293
10466,54,0.0193728
10466,54,0.0289021
10466,54,0.0248712
10466,60,0.0158608
10467,43,0.00210342
10467,44,0.00210342
10467,54,0.00515847
10467,60,0.00646402
10469,36,0.00453994
10469,54,0.00189869
10469,60,0.00297948
10470,11,0.0038289
10470,21,0.00211579
10470,36,0.00477816
10470,40,0.00530953
10470,44,0.00412779
10470,50,0.000283684
10470,50,0.00108073
10470,54,0.00501063
10470,54,0.00552263
10470,55,0.00516285
10471,44,0.0124285
10471,54,0.00704131
10471,54,0.0130092
10471,54,0.00609085
10471,60,0.00105107
10471,60,0.00576148
10472,40,0.00319154
10472,44,0.00834897
10472,44,0.010529
10472,54,0.00448221
10472,54,0.00671827
10472,54,0.00844364
10473,0,0.00228326
10473,5,0.00487171
10473,5,0.0135191
10473,36,0.0137699
10473,36,0.00308206
10473,36,0.0143368
10473,44,0.00364921
10473,44,0.00834219
10473,44,0.00214203
10473,54,0.00614548
10473,54,0.0024189
10473,54,0.0140108
10473,54,0.0108589
10473,54,0.0111585
10473,55,0.00046503
10473,55,0.00046503
10473,58,0.0116521
10473,58,0.0130293
10473,58,0.00556684
10474,36,0.00758535
10474,55,0.00156831
10474,57,0.00156831
10475,36,0.02309
10475,36,0.0259062
10475,36,0.0207897
10475,36,0.0248159
10475,44,0.0024923
10475,49,0.0189481
10475,49,0.017656
10475,54,0.00541576
10475,54,0.0147391
10475,54,0.0263823
10475,58,0.0259782
10476,49,0.000775831
10476,58,0.00910333
10478,36,0.00223967
10478,58,0.00210929
10486,54,0.00490557
10489,44,0.000189886
10489,50,0.000865019
10490,16,0.00115263
10490,16,0.000518972
10490,16,5.99027e-07
10490,50,0.00277525
10490,50,7.51168e-05
10490,50,0.00110485
10491,6,0.00288737
10491,11,0.00631338
10491,11,0.00186264
10491,16,0.00453437
10491,16,0.00439264
10491,16,0.0022243
10491,16,0.00184634
10491,16,0.00176815
10491,16,0.00148468
10491,36,0.00124845
10491,40,0.00665875
10491,40,0.00533754
10491,40,0.00683472
10491,40,0.00277166
10491,40,0.000425707
10491,40,0.00124845
10491,44,0.000425707
10491,50,0.0051958
10491,50,0.00124517
10491,56,0.00529193
10492,36,0.004582
10492,53,0.00343636
10493,36,0.00180662
10493,54,0.00172259
10494,33,0.00989062
10494,36,0.0154208
10494,38,0.00632785
10494,38,0.00739616
10494,38,0.00729467
10495,38,0.00457536
10495,38,0.00469362
10495,38,0.00680095
10495,38,0.00604438
10495,38,0.00308502
10495,38,0.00216459
10495,53,0.00138672
10495,54,0.00631234
10496,12,0.00863506
10496,12,0.0127489
10496,36,0.0098339
10496,38,0.00733194
10496,38,0.00251934
10496,38,0.00696079
10496,38,0.00157669
10496,44,0.00942252
10496,54,0.00979941
10497,0,0.0398889
10497,12,0.0673332
10497,12,0.0700527
10497,12,0.0159535
10497,12,0.0174717
10497,14,0.0544381
10497,16,0.0739258
10497,16,0.0712094
10497,36,0.0469351
10497,36,0.00801203
10497,40,0.0743477
10497,44,0.0529078
10497,44,0.0555659
10497,44,0.0494892
10497,44,0.0178519
10497,44,0.0194959
10497,50,0.0551085
10497,50,0.0256678
10497,54,0.0229433
10498,16,0.00105429
10498,57,0.000199538
10499,31,0.00236623
10499,36,0.00797399
10499,36,0.00835906
10499,36,0.00606155
10499,36,0.00903869
10499,36,0.00600827
10499,36,0.00602527
10499,40,0.00642088
10500,36,0.00677491
10500,36,0.00712622
10500,38,0.00225179
10500,44,0.00456232
10501,6,0.0011951
10502,6,0.0181741
10502,14,0.0166899
10502,36,0.0157099
10502,36,0.0106551
10502,40,0.0155217
10502,44,0.00113927
10502,50,0.0189605
10502,54,0.0192686
10502,54,0.00968693
10502,54,0.010613
10504,55,0.00254901
10506,44,0.00749239
10507,11,0.0140889
10507,11,0.0108414
10507,14,0.00441645
10507,16,0.00974639
10507,16,0.0135513
10507,16,0.012916
10507,16,0.00623211
10507,16,0.0122296
10507,16,0.0140066
10507,16,0.00702066
10507,16,0.00262361
10507,16,0.0100608
10507,16,0.0104531
10507,16,0.00640519
10507,16,0.00314187
10507,36,0.000576341
10507,36,0.00783699
10507,36,0.00234984
10507,40,0.0130295
10507,40,0.00165502
10507,44,0.00792873
10507,50,0.0131039
10507,50,0.0141162
10507,50,0.0064166
10507,50,0.012116
10507,50,0.004899
10507,50,0.00194168
10507,50,0.00319692
10507,50,0.00728548
10508,16,0.0123895
10508,44,0.00896369
10509,11,0.0138858
10509,16,0.00207202
10509,16,0.0195336
10509,30,0.0141726
10509,40,0.00913967
10509,44,0.00517598
10509,44,0.0153541
10509,50,0.0114791
10509,50,0.00955358
10509,50,0.0117076
10509,57,0.0101088
10509,57,0.0101088
10514,28,0.0777598
10514,36,0.0372347
10514,36,0.0378943
10514,36,0.0460822
10514,36,0.0717984
10514,36,0.0792579
10514,36,0.0803087
10514,44,0.0128434
10517,11,0.00613438
10517,11,0.0108445
10517,12,0.00541465
10517,12,0.00550421
10517,12,0.00577471
10517,16,0.00635771
10517,16,0.0070109
10517,16,0.00140853
10517,16,0.00171374
10517,16,0.00308811
10517,16,0.00228725
10517,16,0.0017799
10517,16,0.00102766
10517,16,0.00620822
10517,16,0.00711216
10517,16,0.00314075
10517,16,0.0085779
10517,16,0.00797918
10517,16,0.0107279
10517,16,0.0100923
10517,30,0.0067543
10517,30,0.00664173
10517,40,0.00571037
10517,40,0.00274598
10517,43,0.00998919
10517,50,0.00363822
10517,50,0.00358778
10517,50,0.00526736
10518,7,0.00623204
10518,13,0.00433231
10518,16,0.00611426
10518,16,0.00736342
10518,16,0.00920061
10518,16,0.00924975
10518,16,0.00914701
10518,16,0.0102711
10518,33,0.0042117
10518,40,0.00021853
10518,40,0.00129957
10518,40,0.0041983
10518,50,0.00839816
10518,50,0.0114382
10519,7,0.00497937
10519,11,0.00164922
10519,13,0.00172728
10519,14,0.00931935
10519,33,0.00207141
10519,36,0.0066433
10519,40,0.00420669
10519,40,0.00502853
10519,40,0.0102192
10519,60,0.010559
10521,6,0.0201953
10521,7,0.0095878
10521,7,0.01412
10521,11,0.0135287
10521,11,0.0145618
10521,16,0.00497784
10521,40,0.0107054
10521,40,0.0165241
10521,44,0.0129374
10521,50,0.00632613
10521,54,0.0173656
10522,7,0.000243625
10522,7,0.00674312
10522,11,0.0124216
10522,13,0.0115034
10522,15,0.00867672
10522,16,0.00904041
10522,23,0.0135054
10522,30,0.00742368
10522,31,0.0128573
10522,36,0.00246892
10522,36,0.00343396
10522,36,0.0124216
10522,40,0.00121589
10522,40,0.0124216
10522,40,0.0135054
10522,40,0.0195009
10522,50,0.0108768
10528,9,0.00723473
10528,50,0.0044989
10529,23,0.00936988
10529,23,0.00234608
10529,36,0.00629803
10529,38,0.00312595
10529,54,0.0224355
10529,60,0.0110391
10530,57,0.0168685
10532,11,0.00765994
10532,11,0.00736173
10532,11,0.00725253
10532,11,0.00586091
10532,11,0.00695433
10532,11,0.00624872
10532,11,0.00624872
10532,16,0.00976697
10532,16,0.00886256
10532,16,0.00747093
10532,16,0.00605279
10532,30,0.00753115
10532,40,0.00676532
10532,40,0.0123655
10532,40,0.0119483
10532,44,0.0056719
10532,50,0.00624872
10532,50,0.00575171
10532,50,0.0114876
10533,21,0.0140968
10533,36,0.0134141
10533,36,0.00241311
10533,48,0.0140968
10533,49,0.0110318
