id,cat_name,long,lat
41750,locale,-123.51861,39.11694
41751,locale,-123.51861,39.42083
41752,locale,-123.51972,41.30917
41753,locale,-123.52167,39.0225
41754,locale,-123.52194,38.78361
41755,locale,-123.52194,39.03194
41756,locale,-123.52333,39.87667
41757,locale,-123.52333,41.52778
41758,locale,-123.52694,39.66444
41759,locale,-123.52694,40.67778
41760,locale,-123.52722,38.79167
41761,locale,-123.52722,40.70944
41762,locale,-123.5275,41.34833
41763,locale,-123.52778,39.28278
41764,locale,-123.52889,40.4575
41765,locale,-123.52944,40.48111
41766,locale,-123.52972,38.83361
41767,locale,-123.53,38.97167
41768,locale,-123.53,40.465
41769,locale,-123.5325,39.94611
41770,locale,-123.53278,40.10194
41771,locale,-123.53556,39.02139
41772,locale,-123.53556,39.135
41773,locale,-123.53639,41.97
41774,locale,-123.53667,40.54361
41775,locale,-123.53694,41.30361
41776,locale,-123.53722,39.60167
41777,locale,-123.53806,41.37722
41778,locale,-123.54,40.25417
41779,locale,-123.54028,38.77639
41780,locale,-123.54028,39.46278
41781,locale,-123.54028,40.12694
41782,locale,-123.54083,40.31194
41783,locale,-123.54139,40.36611
41784,locale,-123.54194,41.57361
41785,locale,-123.5425,38.94528
41786,locale,-123.54389,39.42917
41787,locale,-123.54528,40.5575
41788,locale,-123.54667,40.085
41789,locale,-123.54778,39.27139
41790,locale,-123.54778,39.42167
41791,locale,-123.54806,40.11556
41792,locale,-123.54889,40.29639
41793,locale,-123.55,39.3
41794,locale,-123.55306,40.57167
41795,locale,-123.55389,40.80417
41796,locale,-123.555,39.31806
41797,locale,-123.55528,39.35806
41798,locale,-123.55611,39.35278
41799,locale,-123.55611,41.20694
41800,locale,-123.55667,38.79667
41801,locale,-123.55861,40.61139
41802,locale,-123.55889,38.90806
41803,locale,-123.55944,41.39306
41804,locale,-123.56167,38.785
41805,locale,-123.56278,38.80194
41806,locale,-123.56306,41.43528
41807,locale,-123.56417,38.83611
41808,locale,-123.56417,39.16972
41809,locale,-123.56583,41.31556
41810,locale,-123.56667,40.04583
41811,locale,-123.56722,39.26889
41812,locale,-123.56833,38.79444
41813,locale,-123.56889,40.52472
41814,locale,-123.56917,39.42361
41815,locale,-123.56917,39.42667
41816,locale,-123.57028,40.21167
41817,locale,-123.57083,40.21194
41818,locale,-123.57306,39.09222
41819,locale,-123.57444,39.26444
41820,locale,-123.57694,38.87361
41821,locale,-123.57694,40.81083
41822,locale,-123.57944,40.57361
41823,locale,-123.57972,39.10278
41824,locale,-123.58056,40.22861
41825,locale,-123.58111,39.68639
41826,locale,-123.58222,40.71583
41827,locale,-123.58333,40.88889
41828,locale,-123.58361,40.88861
41829,locale,-123.58583,39.88278
41830,locale,-123.5875,40.185
41831,locale,-123.59,38.83722
41832,locale,-123.59,40.18667
41833,locale,-123.59278,40.48667
41834,locale,-123.59306,39.75667
41835,locale,-123.59667,38.89583
41836,locale,-123.60111,40.61333
41837,locale,-123.60417,40.63472
41838,locale,-123.60583,38.82556
41839,locale,-123.60694,38.90722
41840,locale,-123.60833,39.42417
41841,locale,-123.60861,39.35389
41842,locale,-123.61056,39.3525
41843,locale,-123.61056,39.98917
41844,locale,-123.61083,39.42417
41845,locale,-123.61139,41.44417
41846,locale,-123.61444,38.85417
41847,locale,-123.615,39.31889
41848,locale,-123.61611,39.81194
41849,locale,-123.61667,39.12472
41850,locale,-123.61667,40.95083
41851,locale,-123.61694,39.96
41852,locale,-123.61722,41.32833
41853,locale,-123.61778,38.82833
41854,locale,-123.62028,40.08611
41855,locale,-123.62056,41.87528
41856,locale,-123.62083,38.86111
41857,locale,-123.62222,40.52417
41858,locale,-123.6225,41.35528
41859,locale,-123.62333,38.92222
41860,locale,-123.62472,41.55639
41861,locale,-123.62556,38.83694
41862,locale,-123.62611,40.95389
41863,locale,-123.62806,38.92278
41864,locale,-123.62889,38.92611
41865,locale,-123.63056,39.74083
41866,locale,-123.63111,40.80472
41867,locale,-123.63167,41.23833
41868,locale,-123.63222,39.42722
41869,locale,-123.63417,39.20028
41870,locale,-123.63528,40.94722
41871,locale,-123.63556,40.94667
41872,locale,-123.63611,38.93083
41873,locale,-123.63694,41.01944
41874,locale,-123.63694,41.02306
41875,locale,-123.64,40.59722
41876,locale,-123.64028,38.95917
41877,locale,-123.64111,41.00694
41878,locale,-123.64111,41.0075
41879,locale,-123.64167,38.84583
41880,locale,-123.6425,41.02444
41881,locale,-123.64333,41.42
41882,locale,-123.645,41.1825
41883,locale,-123.645,41.92528
41884,locale,-123.64583,41.89583
41885,locale,-123.64611,39.30722
41886,locale,-123.6475,38.96111
41887,locale,-123.6475,39.64917
41888,locale,-123.64778,38.95694
41889,locale,-123.64778,40.89222
41890,locale,-123.64806,38.85111
41891,locale,-123.64861,41.54
41892,locale,-123.65028,39.81917
41893,locale,-123.65194,38.95917
41894,locale,-123.65222,41.82222
41895,locale,-123.6525,39.99167
41896,locale,-123.65583,39.82444
41897,locale,-123.65611,39.36861
41898,locale,-123.65611,41.22556
41899,locale,-123.65611,41.24083
41900,locale,-123.65667,40.94528
41901,locale,-123.65722,40.945
41902,locale,-123.65722,41.23417
41903,locale,-123.65806,41.23528
41904,locale,-123.66028,40.60194
41905,locale,-123.66194,38.88528
41906,locale,-123.66222,40.02444
41907,locale,-123.66528,38.89528
41908,locale,-123.66556,39.99694
41909,locale,-123.66611,38.97167
41910,locale,-123.66694,39.62083
41911,locale,-123.66778,40.72889
41912,locale,-123.66778,40.915
41913,locale,-123.66944,40.75028
41914,locale,-123.67028,41.23667
41915,locale,-123.67139,40.75917
41916,locale,-123.67306,38.99111
41917,locale,-123.67361,38.97833
41918,locale,-123.67389,41.37139
41919,locale,-123.675,38.92889
41920,locale,-123.67833,38.895
41921,locale,-123.67917,41.29361
41922,locale,-123.67944,38.93806
41923,locale,-123.68306,39.06056
41924,locale,-123.68417,39.27556
41925,locale,-123.68444,41.265
41926,locale,-123.68611,40.83167
41927,locale,-123.68667,39.23417
41928,locale,-123.69111,39.27194
41929,locale,-123.69194,39.14333
41930,locale,-123.69389,39.06278
41931,locale,-123.69444,38.92639
41932,locale,-123.69472,39.08083
41933,locale,-123.69917,40.7775
41934,locale,-123.7,40.34056
41935,locale,-123.70028,41.44167
41936,locale,-123.70194,40.66
41937,locale,-123.70278,40.62917
41938,locale,-123.70306,40.495
41939,locale,-123.70417,41.67333
41940,locale,-123.70444,40.80444
41941,locale,-123.70472,39.43667
41942,locale,-123.705,39.31556
41943,locale,-123.70556,40.90833
41944,locale,-123.70694,38.9675
41945,locale,-123.70722,39.28667
41946,locale,-123.70833,39.25333
41947,locale,-123.70833,40.60222
41948,locale,-123.70861,41.81222
41949,locale,-123.70972,38.94917
41950,locale,-123.71167,40.75028
41951,locale,-123.71194,40.69361
41952,locale,-123.7125,39.13472
41953,locale,-123.7125,39.23806
41954,locale,-123.71528,41.40333
41955,locale,-123.7175,41.97917
41956,locale,-123.71806,39.85833
41957,locale,-123.71944,39.56472
41958,locale,-123.71972,41.60139
41959,locale,-123.72,40.52222
41960,locale,-123.72056,40.42139
41961,locale,-123.72083,40.69722
41962,locale,-123.72139,41.41778
41963,locale,-123.72389,39.87722
41964,locale,-123.72667,40.34028
41965,locale,-123.72722,39.87528
41966,locale,-123.72833,39.87722
41967,locale,-123.72917,40.47944
41968,locale,-123.73028,40.36972
41969,locale,-123.73111,41.17278
41970,locale,-123.73194,40.28917
41971,locale,-123.73278,39.31167
41972,locale,-123.73556,40.14528
41973,locale,-123.7375,39.87806
41974,locale,-123.73944,38.95472
41975,locale,-123.73944,41.20944
41976,locale,-123.74056,39.42944
41977,locale,-123.74056,41.20167
41978,locale,-123.74083,40.48583
41979,locale,-123.74167,39.63167
41980,locale,-123.74194,41.17556
41981,locale,-123.74222,40.38306
41982,locale,-123.74361,39.31444
41983,locale,-123.74361,41.22
41984,locale,-123.74472,40.21389
41985,locale,-123.745,39.23556
41986,locale,-123.745,39.35139
41987,locale,-123.74917,40.40806
41988,locale,-123.75722,40.41528
41989,locale,-123.7575,40.80389
41990,locale,-123.75806,39.96806
41991,locale,-123.76417,40.44306
41992,locale,-123.765,41.41611
41993,locale,-123.76583,40.57833
41994,locale,-123.76611,40.83278
41995,locale,-123.76667,41.22611
41996,locale,-123.76806,40.80111
41997,locale,-123.77,41.89917
41998,locale,-123.77333,41.66333
41999,locale,-123.77778,39.27222
42000,locale,-123.77778,40.5625
42001,locale,-123.77917,41.66194
42002,locale,-123.78111,40.79972
42003,locale,-123.78139,41.92889
42004,locale,-123.78694,39.93778
42005,locale,-123.78722,40.01611
42006,locale,-123.78944,39.48972
42007,locale,-123.78944,39.49139
42008,locale,-123.79278,40.01917
42009,locale,-123.79389,40.0225
42010,locale,-123.79444,41.72833
42011,locale,-123.79472,39.48778
42012,locale,-123.80306,41.8875
42013,locale,-123.80389,41.97472
42014,locale,-123.81083,41.59444
42015,locale,-123.81111,40.42306
42016,locale,-123.8125,39.41194
42017,locale,-123.8125,39.72222
42018,locale,-123.81333,39.44056
42019,locale,-123.81333,40.14139
42020,locale,-123.81472,39.99
42021,locale,-123.81472,40.5875
42022,locale,-123.81583,40.8
42023,locale,-123.81639,41.60222
42024,locale,-123.81778,41.15222
42025,locale,-123.81944,40.79
42026,locale,-123.82,40.52028
42027,locale,-123.82028,40.53417
42028,locale,-123.82139,40.13806
42029,locale,-123.82306,40.82028
42030,locale,-123.82361,40.13611
42031,locale,-123.825,40.91222
42032,locale,-123.82611,39.34861
42033,locale,-123.82889,40.67583
42034,locale,-123.82972,39.77222
42035,locale,-123.82972,41.87722
42036,locale,-123.83028,41.97278
42037,locale,-123.83083,40.76639
42038,locale,-123.8325,41.97222
42039,locale,-123.83333,40.01833
42040,locale,-123.83444,40.29361
42041,locale,-123.83667,40.96028
42042,locale,-123.83889,40.97139
42043,locale,-123.83917,40.45944
42044,locale,-123.8425,39.83556
42045,locale,-123.8425,40.00528
42046,locale,-123.8425,40.02833
42047,locale,-123.8425,40.03889
42048,locale,-123.84306,39.83472
42049,locale,-123.84444,41.87194
42050,locale,-123.84472,41.32361
42051,locale,-123.845,41.65083
42052,locale,-123.84972,40.7175
42053,locale,-123.85028,40.86917
42054,locale,-123.85083,41.8725
42055,locale,-123.85417,41.90083
42056,locale,-123.85417,41.915
42057,locale,-123.85528,40.47028
42058,locale,-123.85556,40.27917
42059,locale,-123.85583,41.9125
42060,locale,-123.8575,40.61944
42061,locale,-123.85833,40.68889
42062,locale,-123.86111,40.81083
42063,locale,-123.86222,41.81611
42064,locale,-123.86417,40.27667
42065,locale,-123.86639,41.63333
42066,locale,-123.86667,39.96889
42067,locale,-123.87139,41.02222
42068,locale,-123.87222,40.77389
42069,locale,-123.8725,41.0575
42070,locale,-123.87333,40.76167
42071,locale,-123.87333,41.045
42072,locale,-123.87389,41.04194
42073,locale,-123.87417,41.59361
42074,locale,-123.87444,40.94167
42075,locale,-123.87528,41.21056
42076,locale,-123.87694,41.59
42077,locale,-123.87694,41.83083
42078,locale,-123.87833,40.77444
42079,locale,-123.87833,41.95139
42080,locale,-123.87917,40.81222
42081,locale,-123.87944,41.70222
42082,locale,-123.88083,41.75139
42083,locale,-123.88167,41.15167
42084,locale,-123.88444,40.78472
42085,locale,-123.88472,41.85333
42086,locale,-123.88611,41.69639
42087,locale,-123.88778,41.85667
42088,locale,-123.89417,41.17306
42089,locale,-123.89611,40.33972
42090,locale,-123.89694,41.68694
42091,locale,-123.89944,39.86083
42092,locale,-123.9,41.85833
42093,locale,-123.90389,40.76806
42094,locale,-123.90389,41.44639
42095,locale,-123.90389,41.68333
42096,locale,-123.90694,40.49194
42097,locale,-123.90694,41.52417
42098,locale,-123.90833,40.30917
42099,locale,-123.90861,41.68778
42100,locale,-123.90944,40.845
42101,locale,-123.91,41.68722
42102,locale,-123.91028,39.88528
42103,locale,-123.91222,40.16417
42104,locale,-123.91222,40.53472
42105,locale,-123.9125,41.16778
42106,locale,-123.91361,41.55139
42107,locale,-123.91556,40.34472
42108,locale,-123.91833,40.82556
42109,locale,-123.92028,41.18444
42110,locale,-123.9225,40.855
42111,locale,-123.92333,40.35222
42112,locale,-123.92417,40.35333
42113,locale,-123.92417,40.94417
42114,locale,-123.92472,40.35556
42115,locale,-123.92528,40.35056
42116,locale,-123.92611,40.34639
42117,locale,-123.92778,40.41556
42118,locale,-123.92778,41.57611
42119,locale,-123.92833,41.43556
42120,locale,-123.92972,41.8425
42121,locale,-123.93278,40.61778
42122,locale,-123.93667,39.91417
42123,locale,-123.93806,39.91444
42124,locale,-123.93833,40.47722
42125,locale,-123.93917,39.91833
42126,locale,-123.94056,40.92222
42127,locale,-123.94056,41.41944
42128,locale,-123.94139,39.91667
42129,locale,-123.94194,39.91972
42130,locale,-123.94667,40.76667
42131,locale,-123.94694,39.9575
42132,locale,-123.94833,40.86778
42133,locale,-123.94944,40.87944
42134,locale,-123.95333,41.84167
42135,locale,-123.95528,41.48306
42136,locale,-123.95833,41.22389
42137,locale,-123.96028,40.05639
42138,locale,-123.96167,41.98306
42139,locale,-123.96306,39.94278
42140,locale,-123.96306,41.845
42141,locale,-123.96389,41.22583
42142,locale,-123.96417,39.94389
42143,locale,-123.96472,39.97306
42144,locale,-123.96611,39.94639
42145,locale,-123.96611,40.34778
42146,locale,-123.96639,41.52583
42147,locale,-123.97056,39.95333
42148,locale,-123.9725,41.70361
42149,locale,-123.97389,40.30889
42150,locale,-123.975,41.73056
42151,locale,-123.97556,40.14139
42152,locale,-123.97556,40.32778
42153,locale,-123.97806,40.49944
42154,locale,-123.97833,40.35333
42155,locale,-123.98194,40.89528
42156,locale,-123.98444,41.74528
42157,locale,-123.98583,41.52972
42158,locale,-123.98972,40.85528
42159,locale,-123.99028,40.35
42160,locale,-123.99056,40.75722
42161,locale,-123.99111,40.35167
42162,locale,-123.99167,40.34972
42163,locale,-123.99194,41.72722
42164,locale,-123.99222,40.87917
42165,locale,-123.99333,41.525
42166,locale,-123.99806,40.76917
42167,locale,-124.00167,40.01833
42168,locale,-124.005,40.02111
42169,locale,-124.00667,40.35278
42170,locale,-124.00694,41.03333
42171,locale,-124.00806,40.35306
42172,locale,-124.01222,41.20833
42173,locale,-124.01444,41.975
42174,locale,-124.01528,40.51056
42175,locale,-124.01667,41.93333
42176,locale,-124.0175,41.92778
42177,locale,-124.02889,41.33306
42178,locale,-124.03333,40.4525
42179,locale,-124.03444,40.33528
42180,locale,-124.04194,40.255
42181,locale,-124.04333,40.8425
42182,locale,-124.04722,41.54944
42183,locale,-124.05,40.8475
42184,locale,-124.05667,40.08361
42185,locale,-124.05861,40.56333
42186,locale,-124.05972,41.50083
42187,locale,-124.06528,40.10583
42188,locale,-124.06944,40.85111
42189,locale,-124.06944,40.90333
42190,locale,-124.06972,41.57611
42191,locale,-124.07028,40.85833
42192,locale,-124.08083,40.90472
42193,locale,-124.08333,40.86583
42194,locale,-124.08417,41.2975
42195,locale,-124.08472,41.79611
42196,locale,-124.08583,41.79806
42197,locale,-124.08778,41.00722
42198,locale,-124.09,40.88417
42199,locale,-124.09333,41.01167
42200,locale,-124.09472,40.96056
42201,locale,-124.09667,41.70306
42202,locale,-124.0975,41.83444
42203,locale,-124.09917,41.20278
42204,locale,-124.09972,41.59556
42205,locale,-124.1,41.21278
42206,locale,-124.10028,41.00528
42207,locale,-124.10083,41.14917
42208,locale,-124.10139,40.94389
42209,locale,-124.10139,41.05722
42210,locale,-124.10278,41.70361
42211,locale,-124.10361,40.30778
42212,locale,-124.10444,41.75972
42213,locale,-124.10639,40.70083
42214,locale,-124.10667,40.56556
42215,locale,-124.11639,40.97472
42216,locale,-124.1175,41.03611
42217,locale,-124.12083,40.58056
42218,locale,-124.12083,40.80556
42219,locale,-124.12389,40.68472
42220,locale,-124.12639,40.77917
42221,locale,-124.13361,40.45528
42222,locale,-124.14056,40.41861
42223,locale,-124.14361,40.515
42224,locale,-124.14417,40.80306
42225,locale,-124.145,40.58444
42226,locale,-124.14611,41.89
42227,locale,-124.14778,40.80083
42228,locale,-124.14917,41.15556
42229,locale,-124.15028,41.05194
42230,locale,-124.15194,41.1375
42231,locale,-124.15333,40.80806
42232,locale,-124.15417,41.13139
42233,locale,-124.15417,41.13389
42234,locale,-124.15806,41.13528
42235,locale,-124.15833,41.13889
42236,locale,-124.16028,40.80639
42237,locale,-124.16111,40.80778
42238,locale,-124.16472,40.53111
42239,locale,-124.16472,41.92667
42240,locale,-124.16583,40.80611
42241,locale,-124.16611,40.71833
42242,locale,-124.1675,40.755
42243,locale,-124.1725,40.72444
42244,locale,-124.17778,40.78222
42245,locale,-124.18389,41.74611
42246,locale,-124.18472,40.75278
42247,locale,-124.18556,40.44361
42248,locale,-124.18556,41.86583
42249,locale,-124.18667,40.79083
42250,locale,-124.18833,40.77917
42251,locale,-124.19306,40.39667
42252,locale,-124.19333,41.93611
42253,locale,-124.20583,40.49306
42254,locale,-124.2075,41.9925
42255,locale,-124.20944,40.445
42256,locale,-124.21111,41.82
42257,locale,-124.22056,41.75833
42258,locale,-124.22111,40.44139
42259,locale,-124.22167,40.27528
42260,locale,-124.2375,40.4525
42261,locale,-124.25417,40.47722
42262,locale,-124.25667,40.61972
42263,locale,-124.2725,40.6925
42264,locale,-124.27444,40.69528
42265,locale,-124.27667,40.50472
42266,locale,-124.29833,40.46389
42267,locale,-124.30222,40.62778
42268,locale,-124.30972,40.58222
42269,locale,-124.31056,40.60361
42270,locale,-124.32639,40.51111
42271,locale,-124.34889,40.57361
42272,locale,-124.34917,40.24944
42273,locale,-124.35083,40.51444
42274,locale,-124.35778,40.51
42275,locale,-124.37583,40.51056
42276,locale,-124.37889,40.45528
42277,locale,-124.39833,40.43083
42278,locale,-124.40583,40.44028
42279,military,,
42280,military,-114.62222,34.76667
42281,military,-114.71667,33.61889
42282,military,-114.81333,34.06556
42283,military,-115.32278,33.74861
42284,military,-115.71028,33.66528
42285,military,-116.15972,33.62778
42286,military,-116.40667,33.8225
42287,military,-116.50556,33.82778
42288,military,-116.7875,34.85722
42289,military,-117.12139,32.54278
42290,military,-117.19306,32.75694
42291,military,-117.20972,32.75694
42292,military,-117.22361,32.68611
42293,military,-117.23278,32.68583
42294,military,-117.23611,32.68389
42295,military,-117.23667,32.68333
42296,military,-117.23694,32.68306
42297,military,-117.23722,32.6825
42298,military,-117.24056,32.68361
42299,military,-117.24778,32.70306
42300,military,-117.38306,34.58611
42301,military,-117.60139,34.05556
42302,military,-117.86806,33.675
42303,military,-118.05056,33.79111
42304,military,-118.0875,34.62222
42305,military,-118.15139,33.81667
42306,military,-118.15528,35.06194
42307,military,-118.23111,33.75722
42308,military,-118.25667,33.785
42309,military,-118.26889,33.73028
42310,military,-118.285,33.72111
42311,military,-118.2925,33.7125
42312,military,-118.29278,33.71222
42313,military,-118.29472,33.71611
42314,military,-118.29528,33.71167
42315,military,-118.29528,33.71639
42316,military,-118.29556,33.71194
42317,military,-118.36694,37.37444
42318,military,-119.0625,36.02917
42319,military,-119.23611,35.74583
42320,military,-119.39306,36.31806
42321,military,-119.46,33.23861
42322,military,-120.4575,34.89778
42323,military,-120.56694,37.37861
42324,military,-120.62694,35.67278
42325,military,-120.65583,40.41861
42326,military,-120.76778,35.71889
42327,military,-121.2375,37.89444
42328,military,-121.56944,39.09722
42329,military,-121.61944,39.48889
42330,military,-121.70639,37.68528
42331,military,-121.80056,36.65278
42332,military,-121.85833,39.79528
42333,military,-121.88861,36.59639
42334,military,-122.12222,37.65917
42335,military,-122.13472,38.04611
42336,military,-122.21667,37.7375
42337,military,-122.27167,38.09917
42338,military,-122.29306,40.50833
42339,military,-122.30056,37.81667
42340,military,-122.31639,37.80278
42341,military,-122.32528,37.79028
42342,military,-122.36389,37.72639
42343,military,-122.36972,37.82472
42344,military,-122.37361,37.83028
42345,military,-122.41361,37.94861
42346,military,-122.42361,37.86861
42347,military,-122.43361,37.855
42348,military,-122.43972,37.8575
42349,military,-122.44028,37.85639
42350,military,-122.44028,37.85972
42351,military,-122.46389,37.79722
42352,military,-122.465,37.79778
42353,military,-122.47111,37.8025
42354,military,-122.4725,37.80833
42355,military,-122.47361,37.79528
42356,military,-122.47556,37.80139
42357,military,-122.47583,37.80583
42358,military,-122.47583,37.8075
42359,military,-122.47583,37.81056
42360,military,-122.47583,37.81083
42361,military,-122.47611,37.80472
42362,military,-122.47639,37.8
42363,military,-122.47667,37.80361
42364,military,-122.48083,37.82778
42365,military,-122.48139,37.79389
42366,military,-122.48611,37.83333
42367,military,-122.49917,37.7125
42368,military,-122.50694,37.78222
42369,military,-122.5125,37.82917
42370,military,-122.51694,37.82667
42371,military,-122.52694,37.825
42372,military,-122.52972,37.82
42373,military,-122.53611,37.83417
42374,military,-122.58361,38.25583
42375,military,-122.725,38.34639
42376,military,-122.8125,38.50833
42377,military,-124.1875,40.77667
42378,mine,,
42379,mine,-114.2525,34.37417
42380,mine,-114.29083,34.39472
42381,mine,-114.32167,34.23806
42382,mine,-114.39306,34.20111
42383,mine,-114.3975,34.21611
42384,mine,-114.42333,34.22611
42385,mine,-114.42861,34.23139
42386,mine,-114.44306,34.35611
42387,mine,-114.48056,32.89
42388,mine,-114.48889,34.295
42389,mine,-114.49361,34.30611
42390,mine,-114.50222,34.02806
42391,mine,-114.50306,34.28806
42392,mine,-114.50361,34.03583
42393,mine,-114.505,32.84611
42394,mine,-114.50528,34.03972
42395,mine,-114.50556,34.28194
42396,mine,-114.51083,34.05472
42397,mine,-114.51778,34.04056
42398,mine,-114.52111,34.06111
42399,mine,-114.52222,34.29778
42400,mine,-114.52333,34.01944
42401,mine,-114.52417,34.02694
42402,mine,-114.53583,34.04694
42403,mine,-114.53694,34.27861
42404,mine,-114.54278,34.25972
42405,mine,-114.54278,34.26139
42406,mine,-114.55056,32.89611
42407,mine,-114.55194,34.3175
42408,mine,-114.55306,34.26778
42409,mine,-114.56,33.03222
42410,mine,-114.57278,34.64667
42411,mine,-114.6225,34.07806
42412,mine,-114.64361,32.96222
42413,mine,-114.7575,33.87806
42414,mine,-114.76333,32.85556
42415,mine,-114.77361,32.85361
42416,mine,-114.77556,32.84667
42417,mine,-114.77889,32.83417
42418,mine,-114.78611,32.85528
42419,mine,-114.78972,32.84111
42420,mine,-114.7925,33.51167
42421,mine,-114.7975,34.20583
42422,mine,-114.81472,32.88083
42423,mine,-114.81528,33.83861
42424,mine,-114.82083,33.84222
42425,mine,-114.82583,33.86389
42426,mine,-114.82722,33.50417
42427,mine,-114.83083,32.91306
42428,mine,-114.83333,34.86861
42429,mine,-114.86472,33.45167
42430,mine,-114.88639,33.11083
42431,mine,-114.90306,33.78278
42432,mine,-114.905,33.19417
42433,mine,-114.91417,33.79917
42434,mine,-114.92056,33.81556
42435,mine,-114.92417,33.81611
42436,mine,-114.93083,34.01806
42437,mine,-114.93444,33.825
42438,mine,-114.95861,33.06
42439,mine,-114.99361,33.06028
42440,mine,-115.03333,35.02806
42441,mine,-115.04111,34.99917
42442,mine,-115.05917,33.13
42443,mine,-115.06194,34.50139
42444,mine,-115.06333,34.4975
42445,mine,-115.08222,35.09472
42446,mine,-115.0925,33.17222
42447,mine,-115.11944,34.59639
42448,mine,-115.12889,35.045
42449,mine,-115.14889,35.08194
42450,mine,-115.17056,34.62361
42451,mine,-115.18667,34.54361
42452,mine,-115.1975,34.54778
42453,mine,-115.20944,34.42583
42454,mine,-115.21167,34.53917
42455,mine,-115.23194,33.25722
42456,mine,-115.23472,34.58889
42457,mine,-115.23528,34.59472
42458,mine,-115.23806,33.54944
42459,mine,-115.25111,34.60306
42460,mine,-115.25167,35.32111
42461,mine,-115.2575,35.28528
42462,mine,-115.25861,35.33083
42463,mine,-115.28444,35.25667
42464,mine,-115.28917,34.34333
42465,mine,-115.29861,35.255
42466,mine,-115.32083,34.34306
42467,mine,-115.33306,35.12889
42468,mine,-115.36806,34.80056
42469,mine,-115.39917,34.70028
42470,mine,-115.415,35.06917
42471,mine,-115.42306,33.51694
42472,mine,-115.43083,33.67944
42473,mine,-115.43167,33.59806
42474,mine,-115.43806,33.60278
42475,mine,-115.45361,33.36861
42476,mine,-115.46278,33.63056
42477,mine,-115.46472,35.21861
42478,mine,-115.47583,35.06667
42479,mine,-115.47639,35.37222
42480,mine,-115.48,33.86528
42481,mine,-115.48194,33.86667
42482,mine,-115.48306,35.3925
42483,mine,-115.48528,35.34778
42484,mine,-115.48583,35.04444
42485,mine,-115.49,35.36139
42486,mine,-115.49167,35.61639
42487,mine,-115.49472,35.42139
42488,mine,-115.49639,33.59639
42489,mine,-115.49861,34.99194
42490,mine,-115.49861,35.63222
42491,mine,-115.50556,34.9825
42492,mine,-115.50611,34.94778
42493,mine,-115.50778,35.3025
42494,mine,-115.50944,35.36417
42495,mine,-115.51083,35.46056
42496,mine,-115.51111,35.36333
42497,mine,-115.51222,35.36056
42498,mine,-115.51278,35.50278
42499,mine,-115.51333,35.35556
42500,mine,-115.51444,34.9625
42501,mine,-115.51694,35.46472
42502,mine,-115.51806,35.43833
42503,mine,-115.52194,35.48
42504,mine,-115.52222,35.37722
42505,mine,-115.52222,35.38694
42506,mine,-115.5275,35.35278
42507,mine,-115.52917,33.87639
42508,mine,-115.52917,35.35861
42509,mine,-115.53,35.35917
42510,mine,-115.53083,35.47778
42511,mine,-115.53111,35.43056
42512,mine,-115.53167,35.35722
42513,mine,-115.53333,35.40611
42514,mine,-115.53389,35.36278
42515,mine,-115.53444,35.36139
42516,mine,-115.53639,35.43833
42517,mine,-115.53639,35.45444
42518,mine,-115.53639,35.48389
42519,mine,-115.53667,35.48944
42520,mine,-115.53944,35.48361
42521,mine,-115.54,35.35806
42522,mine,-115.54056,34.84222
42523,mine,-115.54083,35.36
42524,mine,-115.54361,35.35472
42525,mine,-115.54444,35.35167
42526,mine,-115.54889,34.59972
42527,mine,-115.55111,33.88111
42528,mine,-115.55278,33.89
42529,mine,-115.55444,35.53806
42530,mine,-115.55806,34.42444
42531,mine,-115.56167,35.30639
42532,mine,-115.56306,35.55417
42533,mine,-115.56333,34.0225
42534,mine,-115.56583,34.92389
42535,mine,-115.56583,35.57
42536,mine,-115.57667,33.86639
42537,mine,-115.58,35.57
42538,mine,-115.59,35.57444
42539,mine,-115.59333,35.46472
42540,mine,-115.60028,33.85639
42541,mine,-115.60167,34.64667
42542,mine,-115.60167,35.47583
42543,mine,-115.6025,34.00222
42544,mine,-115.60278,35.50528
42545,mine,-115.60389,33.86472
42546,mine,-115.60528,33.91056
42547,mine,-115.60639,33.88611
42548,mine,-115.61278,34.9725
42549,mine,-115.61472,35.48139
42550,mine,-115.62278,33.85833
42551,mine,-115.64472,34.06278
42552,mine,-115.67444,34.03
42553,mine,-115.67583,34.0225
42554,mine,-115.67778,34.035
42555,mine,-115.68028,34.02194
42556,mine,-115.68056,34.03194
42557,mine,-115.68083,34.00556
42558,mine,-115.68361,34.01111
42559,mine,-115.68472,33.99444
42560,mine,-115.68556,33.73972
42561,mine,-115.69,33.98972
42562,mine,-115.695,33.99083
42563,mine,-115.695,34.06139
42564,mine,-115.69667,33.99917
42565,mine,-115.69861,33.98944
42566,mine,-115.70056,34.07583
42567,mine,-115.70083,34.04222
42568,mine,-115.71611,33.99944
42569,mine,-115.72056,34.07778
42570,mine,-115.72194,34.06833
42571,mine,-115.7325,33.99667
42572,mine,-115.75361,34.06472
42573,mine,-115.75972,33.38222
42574,mine,-115.76528,34.42556
42575,mine,-115.77083,33.97194
42576,mine,-115.77083,33.98444
42577,mine,-115.78139,33.99
42578,mine,-115.78556,34.68639
42579,mine,-115.79778,33.73417
42580,mine,-115.80111,34.23389
42581,mine,-115.80444,34.02333
42582,mine,-115.80583,35.5525
42583,mine,-115.80639,34.06306
42584,mine,-115.80694,35.42389
