cat_name,long,lat
ppl,-116.87056,32.70583
ppl,-116.87333,36.44917
ppl,-116.87361,35.34167
ppl,-116.87528,32.71694
ppl,-116.87556,33.92556
ppl,-116.87778,33.32278
ppl,-116.88,32.72028
ppl,-116.88139,36.70667
ppl,-116.88722,34.86333
ppl,-116.88889,35.425
ppl,-116.89167,34.26639
ppl,-116.8925,33.74778
ppl,-116.89583,32.83806
ppl,-116.89972,35.33056
ppl,-116.90333,32.84278
ppl,-116.90389,32.80306
ppl,-116.90444,34.18472
ppl,-116.905,32.83222
ppl,-116.90556,32.92778
ppl,-116.91056,32.74167
ppl,-116.91056,34.24389
ppl,-116.91083,32.96806
ppl,-116.91111,33.74583
ppl,-116.91139,32.97972
ppl,-116.91306,33.46417
ppl,-116.91306,35.29722
ppl,-116.91333,34.18639
ppl,-116.91611,32.97278
ppl,-116.91694,33.72056
ppl,-116.91944,34.08833
ppl,-116.92139,32.85722
ppl,-116.92417,32.87333
ppl,-116.92417,33.00083
ppl,-116.92472,32.95722
ppl,-116.92528,32.90833
ppl,-116.92722,32.77917
ppl,-116.92833,33.79972
ppl,-116.93111,32.845
ppl,-116.93111,32.85583
ppl,-116.93139,33.58167
ppl,-116.9325,32.83111
ppl,-116.93444,32.74722
ppl,-116.93556,32.8075
ppl,-116.93806,33.74
ppl,-116.93917,32.86694
ppl,-116.94139,33.96944
ppl,-116.94167,34.26806
ppl,-116.94222,36.58806
ppl,-116.9425,32.73972
ppl,-116.94556,34.23972
ppl,-116.94583,32.87972
ppl,-116.94694,34.04944
ppl,-116.94944,33.71972
ppl,-116.95167,33.59528
ppl,-116.9525,34.16444
ppl,-116.95306,33.09167
ppl,-116.95556,33.61778
ppl,-116.95667,34.88
ppl,-116.9575,33.28806
ppl,-116.95778,33.78389
ppl,-116.96028,32.76278
ppl,-116.96167,32.64333
ppl,-116.96167,32.79472
ppl,-116.96222,34.87167
ppl,-116.9625,33.48
ppl,-116.96389,34.86833
ppl,-116.965,32.84167
ppl,-116.96667,32.84472
ppl,-116.96694,34.44389
ppl,-116.96778,32.99639
ppl,-116.96833,32.83417
ppl,-116.97111,33.7475
ppl,-116.97167,32.74167
ppl,-116.97306,32.83833
ppl,-116.97389,32.8325
ppl,-116.97444,33.60611
ppl,-116.97528,32.79111
ppl,-116.97639,33.92944
ppl,-116.97639,33.9725
ppl,-116.97806,32.65972
ppl,-116.97833,32.83583
ppl,-116.97972,33.5375
ppl,-116.98,32.74889
ppl,-116.98056,32.76861
ppl,-116.98056,33.30333
ppl,-116.98167,34.14583
ppl,-116.98306,32.64306
ppl,-116.98472,32.73694
ppl,-116.98472,34.14583
ppl,-116.9875,32.77833
ppl,-116.98806,32.77972
ppl,-116.98806,33.83583
ppl,-116.99389,32.85278
ppl,-116.99639,32.70806
ppl,-116.99806,32.74472
ppl,-116.99833,34.10056
ppl,-117.00556,33.53111
ppl,-117.01056,32.83389
ppl,-117.01111,33.73222
ppl,-117.01333,32.83222
ppl,-117.01333,33.94361
ppl,-117.01389,32.64083
ppl,-117.01528,34.92528
ppl,-117.01556,32.67417
ppl,-117.01667,32.83444
ppl,-117.01889,34.91667
ppl,-117.02,33.60556
ppl,-117.02194,34.89861
ppl,-117.02222,32.76778
ppl,-117.02556,33.57167
ppl,-117.02722,34.92139
ppl,-117.0275,33.56528
ppl,-117.02778,32.70861
ppl,-117.02861,32.83528
ppl,-117.02917,32.65778
ppl,-117.03056,32.7425
ppl,-117.03111,33.82694
ppl,-117.03194,32.83528
ppl,-117.03333,33.21833
ppl,-117.035,32.96278
ppl,-117.03611,33.97361
ppl,-117.03694,32.95611
ppl,-117.03722,32.68361
ppl,-117.03972,33.14472
ppl,-117.04,33.52528
ppl,-117.04222,32.55194
ppl,-117.04222,34.03361
ppl,-117.04333,33.13778
ppl,-117.04389,32.69917
ppl,-117.04417,32.95083
ppl,-117.04722,33.14167
ppl,-117.04917,33.14028
ppl,-117.04944,32.71194
ppl,-117.05083,32.64528
ppl,-117.05333,32.57333
ppl,-117.05417,33.87806
ppl,-117.05444,33.89556
ppl,-117.05528,34.86972
ppl,-117.05611,32.67833
ppl,-117.05694,33.23417
ppl,-117.05722,33.95278
ppl,-117.05833,36.84667
ppl,-117.06,33.01861
ppl,-117.06056,33.12583
ppl,-117.06056,33.58611
ppl,-117.06111,34.00389
ppl,-117.06333,32.94
ppl,-117.06361,32.59472
ppl,-117.06444,32.94083
ppl,-117.06611,32.70139
ppl,-117.06667,32.61028
ppl,-117.06722,32.64472
ppl,-117.06778,33.14944
ppl,-117.06778,33.15583
ppl,-117.06889,32.77083
ppl,-117.06944,32.78417
ppl,-117.06944,33.09639
ppl,-117.07028,33.14833
ppl,-117.07083,33.08972
ppl,-117.07194,32.66778
ppl,-117.07222,33.74139
ppl,-117.07444,33.10611
ppl,-117.07444,33.10861
ppl,-117.07444,34.90778
ppl,-117.07556,33.73806
ppl,-117.07583,33.36528
ppl,-117.07639,34.24083
ppl,-117.07778,32.79278
ppl,-117.07778,33.105
ppl,-117.07861,33.10722
ppl,-117.07889,33.12778
ppl,-117.08028,32.71667
ppl,-117.08056,32.61
ppl,-117.0825,34.21083
ppl,-117.08306,33.28778
ppl,-117.08333,32.57583
ppl,-117.08333,32.58361
ppl,-117.08333,32.64
ppl,-117.08333,33.76611
ppl,-117.08361,33.70694
ppl,-117.08417,32.70472
ppl,-117.08556,33.11917
ppl,-117.08639,33.47083
ppl,-117.08833,32.61361
ppl,-117.08861,32.70417
ppl,-117.08944,33.60278
ppl,-117.08944,34.42139
ppl,-117.09028,32.71306
ppl,-117.09056,33.15944
ppl,-117.09167,32.60167
ppl,-117.09222,32.73194
ppl,-117.09361,32.95333
ppl,-117.09417,33.43972
ppl,-117.09444,36.11833
ppl,-117.09611,32.58361
ppl,-117.09639,32.7875
ppl,-117.09833,32.67806
ppl,-117.09889,32.90222
ppl,-117.09917,33.13389
ppl,-117.1,33.14167
ppl,-117.10167,33.1075
ppl,-117.10278,32.82917
ppl,-117.10306,34.87667
ppl,-117.10333,34.0675
ppl,-117.10361,32.68028
ppl,-117.105,33.17111
ppl,-117.10583,34.89
ppl,-117.10667,32.71417
ppl,-117.10667,34.03111
ppl,-117.1075,32.69306
ppl,-117.10833,33.11056
ppl,-117.10833,33.11306
ppl,-117.10833,33.18028
ppl,-117.10833,33.74306
ppl,-117.10833,34.20778
ppl,-117.10833,34.91528
ppl,-117.10889,33.59667
ppl,-117.10889,33.92556
ppl,-117.10917,32.74944
ppl,-117.11,34.08583
ppl,-117.11056,33.11306
ppl,-117.11056,36.36389
ppl,-117.11083,33.48139
ppl,-117.11111,33.10667
ppl,-117.11167,33.10111
ppl,-117.11167,33.22528
ppl,-117.11194,32.69917
ppl,-117.11222,32.58389
ppl,-117.11278,33.0975
ppl,-117.11417,33.45694
ppl,-117.11444,32.95944
ppl,-117.11528,33.4625
ppl,-117.11722,33.83861
ppl,-117.1175,32.89361
ppl,-117.1175,33.51778
ppl,-117.1175,33.98111
ppl,-117.11806,33.15194
ppl,-117.11833,33.07278
ppl,-117.11972,34.52278
ppl,-117.12083,34.06306
ppl,-117.12167,33.74083
ppl,-117.12194,32.76333
ppl,-117.12222,32.71333
ppl,-117.12278,32.91472
ppl,-117.12444,32.91472
ppl,-117.12583,33.15472
ppl,-117.12667,34.19833
ppl,-117.12694,32.60083
ppl,-117.12833,32.72
ppl,-117.12861,32.69917
ppl,-117.12944,32.72444
ppl,-117.12972,32.74083
ppl,-117.13056,33.13222
ppl,-117.13139,34.20167
ppl,-117.13167,33.12889
ppl,-117.13222,33.49306
ppl,-117.1325,33.49944
ppl,-117.13333,33.48333
ppl,-117.13361,34.07
ppl,-117.13417,33.13278
ppl,-117.13444,33.09611
ppl,-117.13528,32.71611
ppl,-117.13722,32.70944
ppl,-117.1375,32.80278
ppl,-117.13778,33.15278
ppl,-117.13861,32.75556
ppl,-117.13889,33.23167
ppl,-117.13944,34.09361
ppl,-117.14028,33.15417
ppl,-117.14111,32.6975
ppl,-117.14139,32.71056
ppl,-117.14306,32.91556
ppl,-117.14472,33.83833
ppl,-117.145,33.80139
ppl,-117.14556,33.72833
ppl,-117.14556,34.06083
ppl,-117.14667,36.43556
ppl,-117.14694,33.41028
ppl,-117.1475,33.49361
ppl,-117.15389,33.18528
ppl,-117.15417,33.67917
ppl,-117.155,34.47056
ppl,-117.15639,32.71528
ppl,-117.15667,32.74778
ppl,-117.15694,33.9175
ppl,-117.15722,33.56056
ppl,-117.15778,34.03389
ppl,-117.15806,33.9625
ppl,-117.16111,34.06583
ppl,-117.16278,33.33222
ppl,-117.16278,34.45028
ppl,-117.16333,33.07361
ppl,-117.16389,34.25389
ppl,-117.16528,33.14333
ppl,-117.16611,33.60556
ppl,-117.16694,34.00417
ppl,-117.16972,34.10972
ppl,-117.17056,32.78333
ppl,-117.17083,34.04361
ppl,-117.17083,34.47139
ppl,-117.17222,33.54056
ppl,-117.17278,32.67694
ppl,-117.17361,32.87778
ppl,-117.17417,33.74583
ppl,-117.17444,33.52917
ppl,-117.17833,34.23528
ppl,-117.17944,34.83028
ppl,-117.18056,34.07111
ppl,-117.18167,34.05556
ppl,-117.18222,32.68583
ppl,-117.18333,34.26806
ppl,-117.18389,32.74306
ppl,-117.18472,35.35083
ppl,-117.185,34.50083
ppl,-117.18611,32.75278
ppl,-117.18833,34.24833
ppl,-117.19,34.07722
ppl,-117.19083,32.86361
ppl,-117.19083,34.03139
ppl,-117.19167,32.79722
ppl,-117.1925,34.81556
ppl,-117.19472,34.12556
ppl,-117.19556,34.23389
ppl,-117.19583,34.42417
ppl,-117.19611,32.75417
ppl,-117.19639,33.70917
ppl,-117.19833,32.77139
ppl,-117.19833,34.93472
ppl,-117.19917,32.83278
ppl,-117.20139,34.23444
ppl,-117.20194,33.02028
ppl,-117.2025,32.78139
ppl,-117.20306,32.85472
ppl,-117.20556,32.78167
ppl,-117.20611,33.40139
ppl,-117.20611,34.62417
ppl,-117.20694,32.78083
ppl,-117.20694,33.95806
ppl,-117.2075,33.12611
ppl,-117.20778,33.17333
ppl,-117.20778,34.12833
ppl,-117.20778,34.14222
ppl,-117.20833,33.31889
ppl,-117.20861,33.55111
ppl,-117.20889,33.135
ppl,-117.20889,34.24611
ppl,-117.20917,34.07722
ppl,-117.21083,33.13833
ppl,-117.21306,33.55389
ppl,-117.21361,33.80972
ppl,-117.215,32.79333
ppl,-117.21667,34.39111
ppl,-117.21722,34.06556
ppl,-117.2175,34.23889
ppl,-117.21806,32.74389
ppl,-117.21833,33.77194
ppl,-117.21972,32.78222
ppl,-117.22139,33.34083
ppl,-117.22139,34.49556
ppl,-117.22222,32.81944
ppl,-117.22222,32.90083
ppl,-117.2225,33.22111
ppl,-117.2225,36.04778
ppl,-117.22306,34.13583
ppl,-117.22333,32.79583
ppl,-117.22417,34.22972
ppl,-117.22472,33.28889
ppl,-117.22528,34.12139
ppl,-117.22639,33.22361
ppl,-117.22778,33.7825
ppl,-117.22972,33.9375
ppl,-117.23,34.04833
ppl,-117.23056,34.13944
ppl,-117.23139,32.72806
ppl,-117.2325,32.8375
ppl,-117.23278,34.23889
ppl,-117.23333,33.20778
ppl,-117.23389,33.04611
ppl,-117.23861,32.78444
ppl,-117.23944,32.79778
ppl,-117.24056,34.07778
ppl,-117.24167,33.2
ppl,-117.2425,34.14889
ppl,-117.24278,33.94
ppl,-117.24361,32.83972
ppl,-117.24417,33.70694
ppl,-117.24444,32.71222
ppl,-117.24528,32.68417
ppl,-117.24611,34.12028
ppl,-117.24667,33.20361
ppl,-117.24694,33.22222
ppl,-117.24722,32.72778
ppl,-117.24778,34.55083
ppl,-117.24889,33.20222
ppl,-117.24889,34.35778
ppl,-117.25028,33.37639
ppl,-117.25056,32.72722
ppl,-117.25139,32.7825
ppl,-117.25167,34.07361
ppl,-117.25194,34.10556
ppl,-117.25278,32.85556
ppl,-117.25306,33.84833
ppl,-117.25417,33.16417
ppl,-117.25417,33.20528
ppl,-117.25417,33.9
ppl,-117.25528,33.20194
ppl,-117.25611,34.07111
ppl,-117.25722,32.98722
ppl,-117.26,32.94833
ppl,-117.26028,34.04833
ppl,-117.26083,32.72889
ppl,-117.26083,34.18667
ppl,-117.26111,32.74444
ppl,-117.26194,34.23
ppl,-117.26222,32.71944
ppl,-117.26306,34.10722
ppl,-117.26417,33.055
ppl,-117.26444,32.95944
ppl,-117.26444,34.52444
ppl,-117.26472,33.05667
ppl,-117.26472,34.05639
ppl,-117.26528,33.09111
ppl,-117.26611,33.76472
ppl,-117.26806,34.10611
ppl,-117.26833,33.20611
ppl,-117.26861,34.09056
ppl,-117.26944,32.81806
ppl,-117.26944,33.88611
ppl,-117.27,33.35889
ppl,-117.27028,32.99111
ppl,-117.27167,34.14667
ppl,-117.27222,32.81972
ppl,-117.27222,33.685
ppl,-117.27222,34.39472
ppl,-117.27333,32.84722
ppl,-117.27417,34.78
ppl,-117.27583,33.43111
ppl,-117.27639,33.17944
ppl,-117.27667,34.51083
ppl,-117.27694,33.90333
ppl,-117.27778,33.92028
ppl,-117.27778,34.94639
ppl,-117.27806,33.89361
ppl,-117.27917,33.59889
ppl,-117.27917,34.08306
ppl,-117.27972,33.18278
ppl,-117.27972,34.57028
ppl,-117.28,34.47583
ppl,-117.28028,33.02167
ppl,-117.28111,33.53028
ppl,-117.28333,33.76611
ppl,-117.28472,34.24194
ppl,-117.28528,34.23333
ppl,-117.28556,33.49083
ppl,-117.28639,34.14778
ppl,-117.28889,34.10833
ppl,-117.29,33.64167
ppl,-117.29028,34.53611
ppl,-117.29056,33.15
ppl,-117.29111,33.03694
ppl,-117.29222,34.51111
ppl,-117.29528,33.83333
ppl,-117.29556,33.94667
ppl,-117.29722,34.04833
ppl,-117.29806,33.05972
ppl,-117.29889,33.06222
ppl,-117.3,34.42639
ppl,-117.30194,34.17194
ppl,-117.3025,33.06806
ppl,-117.30389,34.24667
ppl,-117.30417,34.08139
ppl,-117.30556,34.55806
ppl,-117.30583,34.07972
ppl,-117.30722,34.235
ppl,-117.30778,33.545
ppl,-117.30833,34.54694
ppl,-117.31,33.98361
ppl,-117.31278,34.03389
ppl,-117.31278,34.07389
ppl,-117.31472,33.5625
ppl,-117.31667,33.2
ppl,-117.31889,33.10806
ppl,-117.31917,34.08944
ppl,-117.32083,34.17889
ppl,-117.32278,33.23194
ppl,-117.32361,33.43694
ppl,-117.32361,34.74389
ppl,-117.32472,34.56861
ppl,-117.325,33.98028
ppl,-117.325,34.25
ppl,-117.32528,33.86194
ppl,-117.32639,33.51306
ppl,-117.32639,33.66806
ppl,-117.32806,33.98056
ppl,-117.32833,33.22861
ppl,-117.32861,33.13028
ppl,-117.32917,33.21056
ppl,-117.33,35.01472
ppl,-117.33056,33.22972
ppl,-117.33083,35.82833
ppl,-117.33139,33.315
ppl,-117.33167,33.9775
ppl,-117.33167,34.19778
ppl,-117.3325,33.23222
ppl,-117.3325,34.01583
ppl,-117.33278,33.22917
ppl,-117.33333,34.28333
ppl,-117.33333,34.59889
ppl,-117.33417,34.53583
ppl,-117.33528,33.76833
ppl,-117.33833,33.69
ppl,-117.33972,34.39972
ppl,-117.33972,34.55056
ppl,-117.34139,34.36722
ppl,-117.34194,33.15306
ppl,-117.34306,33.63861
ppl,-117.34333,34.15417
ppl,-117.34361,34.64222
ppl,-117.34472,34.67472
ppl,-117.34528,33.52278
ppl,-117.34806,34.49667
ppl,-117.34972,33.15806
ppl,-117.35,34.19944
ppl,-117.35194,34.06694
ppl,-117.35278,33.77917
ppl,-117.35556,33.17722
ppl,-117.35639,33.88222
ppl,-117.35778,34.50639
ppl,-117.35833,34.43417
ppl,-117.36028,33.98528
ppl,-117.36111,33.29306
ppl,-117.3625,35.78583
ppl,-117.36278,33.25972
ppl,-117.36278,34.93972
ppl,-117.36667,34.19306
ppl,-117.36778,33.18167
ppl,-117.36806,36.00694
ppl,-117.36833,33.78444
ppl,-117.36944,34.10639
ppl,-117.37194,35.76278
ppl,-117.37389,33.70306
ppl,-117.37861,33.19583
ppl,-117.38056,34.405
ppl,-117.3825,34.01167
ppl,-117.38417,33.94667
ppl,-117.38556,34.45389
ppl,-117.38722,34.02417
ppl,-117.3875,33.92139
ppl,-117.39139,35.70694
ppl,-117.39278,33.23278
ppl,-117.39333,33.22333
ppl,-117.39444,35.74722
ppl,-117.395,34.07028
ppl,-117.39528,33.95333
ppl,-117.39528,34.04444
ppl,-117.39639,35.71556
ppl,-117.39861,34.47056
ppl,-117.39889,33.72722
ppl,-117.40056,34.21639
ppl,-117.40083,35.735
ppl,-117.40167,33.93306
ppl,-117.40306,35.7675
ppl,-117.40472,33.99611
ppl,-117.40694,34.47778
ppl,-117.40833,34.58278
ppl,-117.41472,34.23722
ppl,-117.41611,34.52833
ppl,-117.4175,33.95722
ppl,-117.4175,34.01111
ppl,-117.42,33.25111
ppl,-117.42083,34.34528
ppl,-117.42861,34.00944
ppl,-117.4325,34.01194
ppl,-117.43389,36.24583
ppl,-117.43417,34.09222
ppl,-117.43472,34.06667
ppl,-117.43833,34.18722
ppl,-117.43944,34.13333
ppl,-117.43944,34.1675
ppl,-117.44028,33.91417
ppl,-117.44222,34.42278
ppl,-117.44556,33.92028
ppl,-117.44944,34.14167
ppl,-117.45028,34.45917
ppl,-117.45056,35.54889
ppl,-117.45139,33.28583
ppl,-117.4525,33.98833
ppl,-117.45278,34.27889
ppl,-117.45333,34.15889
ppl,-117.45556,34.29889
ppl,-117.45667,34.24944
ppl,-117.46,36.04611
ppl,-117.46083,36.04583
ppl,-117.46139,34.13944
ppl,-117.4625,34.00222
ppl,-117.46333,34.06583
ppl,-117.46472,33.94278
ppl,-117.46667,34.97694
ppl,-117.46694,36.33972
ppl,-117.46778,34.92083
ppl,-117.47389,34.31167
ppl,-117.475,33.97528
ppl,-117.47639,33.31194
ppl,-117.47861,33.78333
ppl,-117.48056,34.04444
ppl,-117.48194,34.32833
ppl,-117.48361,34.06528
ppl,-117.48389,34.01167
ppl,-117.48444,33.76278
ppl,-117.48556,33.94417
ppl,-117.48806,34.04083
ppl,-117.48806,34.06278
ppl,-117.48806,34.09389
ppl,-117.49,33.895
ppl,-117.49306,34.13111
ppl,-117.49389,33.9925
ppl,-117.49556,33.92083
ppl,-117.49722,34.24222
ppl,-117.49806,35.70139
ppl,-117.49889,33.81
ppl,-117.49917,33.33333
ppl,-117.49917,34.25917
ppl,-117.50861,33.59083
ppl,-117.51194,36.07389
ppl,-117.51556,33.9925
ppl,-117.52,33.87806
ppl,-117.52194,33.84056
ppl,-117.52278,34.12611
ppl,-117.52333,34.06472
ppl,-117.52361,34.02194
ppl,-117.53889,33.87583
ppl,-117.54083,34.9925
ppl,-117.54167,36.76028
ppl,-117.54667,34.09167
ppl,-117.54778,33.93111
ppl,-117.54972,33.85167
ppl,-117.56167,34.125
ppl,-117.5625,34.03444
ppl,-117.56556,33.61472
ppl,-117.56556,33.63167
ppl,-117.56556,33.87528
ppl,-117.56944,33.65278
ppl,-117.57,36.28194
ppl,-117.57056,34.12556
ppl,-117.57139,34.42611
ppl,-117.57222,33.38111
ppl,-117.57528,34.39028
ppl,-117.57583,35.19167
ppl,-117.58083,34.09333
ppl,-117.58389,34.04167
ppl,-117.585,34.99444
ppl,-117.58556,34.065
ppl,-117.58611,33.60417
ppl,-117.58833,34.02306
ppl,-117.58861,34.40972
ppl,-117.58944,33.6625
ppl,-117.59083,36.26806
ppl,-117.59222,34.10639
ppl,-117.59722,34.12222
ppl,-117.59722,34.40833
ppl,-117.60222,33.64083
ppl,-117.60611,34.04917
ppl,-117.60833,35.31472
ppl,-117.60917,34.38806
ppl,-117.61,35.30083
ppl,-117.61056,34.0625
ppl,-117.61111,33.42694
ppl,-117.61361,33.65972
ppl,-117.61583,35.35833
ppl,-117.625,34.76861
ppl,-117.62528,33.70917
ppl,-117.62583,33.58806
ppl,-117.63028,33.67917
ppl,-117.63028,34.60222
ppl,-117.6325,34.36083
ppl,-117.63389,34.47
ppl,-117.63389,35.37278
ppl,-117.63444,35.48389
ppl,-117.63472,33.57083
ppl,-117.63611,33.74611
ppl,-117.63778,33.82028
ppl,-117.63972,34.10944
ppl,-117.64056,35.43611
ppl,-117.64583,34.43333
ppl,-117.64611,33.51111
ppl,-117.6475,34.0975
ppl,-117.64889,34.99944
ppl,-117.65,34.06333
ppl,-117.65028,34.09417
ppl,-117.65278,34.23917
ppl,-117.65556,34.15556
ppl,-117.65722,35.36861
ppl,-117.65917,34.23611
ppl,-117.66,33.68639
ppl,-117.66083,35.65083
ppl,-117.66167,33.50167
ppl,-117.66306,33.48583
ppl,-117.66667,35.04222
ppl,-117.66694,33.49306
ppl,-117.66917,33.48778
ppl,-117.67,35.6225
ppl,-117.67083,33.4625
ppl,-117.67083,33.49361
ppl,-117.67111,33.6
ppl,-117.67306,33.56944
ppl,-117.67417,33.46667
ppl,-117.67472,33.48
ppl,-117.67583,33.47194
ppl,-117.67639,33.75333
ppl,-117.68278,33.64694
ppl,-117.68333,33.46556
ppl,-117.68361,34.05806
ppl,-117.68389,34.06
ppl,-117.68639,34.68333
ppl,-117.68639,37.21611
ppl,-117.68806,34.01222
ppl,-117.68833,33.64694
ppl,-117.68833,34.10667
ppl,-117.68889,33.64694
ppl,-117.68889,34.0775
ppl,-117.68917,34.37889
ppl,-117.69167,35.42194
ppl,-117.69194,33.87722
ppl,-117.69222,33.62028
ppl,-117.69278,35.04361
ppl,-117.69528,33.61861
ppl,-117.69722,33.46694
ppl,-117.69806,33.61806
ppl,-117.69806,35.0025
ppl,-117.70667,33.5225
ppl,-117.70722,33.97278
ppl,-117.71194,33.6125
ppl,-117.71889,34.09667
ppl,-117.72056,33.62306
ppl,-117.72361,33.99694
ppl,-117.72444,33.61028
ppl,-117.72639,33.89361
ppl,-117.72667,34.97639
ppl,-117.73139,33.49083
ppl,-117.74222,33.50056
ppl,-117.74444,33.60833
ppl,-117.745,35.42694
ppl,-117.74861,34.99972
ppl,-117.74944,34.09
ppl,-117.75139,34.05528
ppl,-117.75167,34.30722
ppl,-117.7525,33.70417
ppl,-117.75333,33.54833
ppl,-117.75528,33.51722
ppl,-117.75583,33.87556
ppl,-117.7575,33.51528
ppl,-117.75889,33.67583
ppl,-117.76306,35.64056
ppl,-117.76361,33.71194
ppl,-117.76528,34.42694
ppl,-117.76694,34.10083
ppl,-117.76806,34.61472
ppl,-117.77167,33.55306
ppl,-117.77306,33.77778
ppl,-117.77306,34.41278
ppl,-117.77333,33.68833
ppl,-117.77639,33.84444
ppl,-117.77639,34.735
ppl,-117.77778,33.94778
ppl,-117.77833,35.56694
ppl,-117.78056,33.72861
ppl,-117.78111,33.75889
ppl,-117.78139,33.80194
ppl,-117.78222,33.54222
ppl,-117.78361,33.86111
ppl,-117.78917,35.4025
ppl,-117.79111,35.08778
ppl,-117.79278,33.69889
ppl,-117.79306,33.76444
ppl,-117.79639,34.95444
ppl,-117.79722,33.77778
ppl,-117.79917,34.05222
ppl,-117.80139,33.73333
ppl,-117.80333,33.82667
ppl,-117.80361,33.78083
ppl,-117.80556,34.39583
ppl,-117.80583,34.10667
ppl,-117.80806,33.86528
ppl,-117.80833,33.5525
ppl,-117.80861,33.72667
ppl,-117.80861,33.78778
ppl,-117.80944,34.02861
ppl,-117.81083,33.73
ppl,-117.81167,35.64694
ppl,-117.81222,33.81444
ppl,-117.81222,33.88861
ppl,-117.81528,33.78056
ppl,-117.81556,34.04639
ppl,-117.81694,33.84444
ppl,-117.81694,34.50583
ppl,-117.8175,34.04444
ppl,-117.81806,35.005
ppl,-117.82083,33.56333
ppl,-117.82083,33.74389
ppl,-117.82139,33.8125
ppl,-117.82222,33.66944
ppl,-117.82417,35.37583
ppl,-117.82472,34.66778
ppl,-117.825,33.86722
ppl,-117.82528,33.74583
ppl,-117.82611,33.78778
ppl,-117.82667,33.73722
ppl,-117.82694,34.10028
ppl,-117.82722,34.6125
ppl,-117.82944,35.71056
ppl,-117.83,33.86556
ppl,-117.83,34.48306
ppl,-117.83083,34.09722
ppl,-117.83167,33.78167
ppl,-117.83194,35.01667
ppl,-117.83222,33.72694
ppl,-117.8325,33.825
ppl,-117.83278,34.41528
ppl,-117.83333,33.80361
ppl,-117.83472,34.43528
ppl,-117.83472,34.50611
ppl,-117.83583,33.61167
ppl,-117.83639,33.74
ppl,-117.83639,33.90194
ppl,-117.83667,33.92611
ppl,-117.83778,33.81111
ppl,-117.83833,34.30167
ppl,-117.84,33.74056
ppl,-117.84,33.86972
ppl,-117.84056,33.57528
ppl,-117.84111,33.8975
ppl,-117.845,34.10306
ppl,-117.84528,33.83611
ppl,-117.84722,33.74028
ppl,-117.84917,35.77361
ppl,-117.85139,34.44611
ppl,-117.85222,33.78778
ppl,-117.85361,33.71
ppl,-117.85361,33.80444
ppl,-117.85444,33.72806
ppl,-117.85806,33.8125
ppl,-117.86417,33.84361
ppl,-117.86444,34.02028
ppl,-117.86444,34.13611
ppl,-117.86611,35.83306
ppl,-117.86694,33.74556
ppl,-117.86722,33.71139
ppl,-117.86778,35.70222
ppl,-117.86833,33.91694
ppl,-117.86944,33.87222
ppl,-117.87083,33.86417
ppl,-117.87139,34.92306
ppl,-117.87222,33.59806
ppl,-117.87222,35.66528
ppl,-117.87222,35.80972
ppl,-117.87306,36.48722
ppl,-117.87528,33.81083
ppl,-117.87556,33.8575
ppl,-117.8775,33.92056
ppl,-117.87778,33.68139
ppl,-117.87833,33.84889
ppl,-117.87917,33.81389
ppl,-117.88056,34.13889
ppl,-117.88333,33.79194
ppl,-117.88389,33.9875
ppl,-117.88417,34.35056
ppl,-117.88528,33.86722
ppl,-117.88611,33.85333
ppl,-117.88667,35.35917
ppl,-117.88944,34.09
ppl,-117.89083,33.59444
ppl,-117.89083,34.115
ppl,-117.89444,33.79167
ppl,-117.89444,33.79611
ppl,-117.89472,33.6525
ppl,-117.89583,34.49361
ppl,-117.89639,35.35444
ppl,-117.8975,33.79722
ppl,-117.89861,34.02083
ppl,-117.89917,33.91667
ppl,-117.9,33.58694
ppl,-117.9,33.74306
ppl,-117.90028,33.79917
ppl,-117.90028,33.80889
ppl,-117.90306,33.74361
ppl,-117.90306,36.52472
ppl,-117.90361,33.77306
ppl,-117.90389,33.73944
ppl,-117.90389,34.01278
ppl,-117.90417,33.725
ppl,-117.90444,33.97611
ppl,-117.90528,33.70556
ppl,-117.90556,34.00556
ppl,-117.90583,35.93667
ppl,-117.90611,33.74639
ppl,-117.90667,34.13361
ppl,-117.90694,33.65417
ppl,-117.90694,33.80417
ppl,-117.90806,33.755
ppl,-117.90833,33.74611
ppl,-117.90889,34.50639
ppl,-117.90917,33.74306
ppl,-117.91,33.61472
ppl,-117.91,33.64722
ppl,-117.91167,33.74333
ppl,-117.91194,33.76278
ppl,-117.91194,33.77194
ppl,-117.91222,33.65556
ppl,-117.91222,33.86139
ppl,-117.91361,33.83528
ppl,-117.91389,33.73278
ppl,-117.91417,36.70444
ppl,-117.91472,33.6325
ppl,-117.91639,33.60389
ppl,-117.91667,33.78778
ppl,-117.91694,33.76583
ppl,-117.91778,33.64111
ppl,-117.91778,33.74222
ppl,-117.91972,33.64444
ppl,-117.91972,33.65389
ppl,-117.92028,33.63444
ppl,-117.92083,33.63361
ppl,-117.92083,33.73917
ppl,-117.92139,33.74944
ppl,-117.92194,33.60806
ppl,-117.9225,33.61917
ppl,-117.92306,33.74167
ppl,-117.92361,33.74639
ppl,-117.92389,33.77639
ppl,-117.92444,33.87028
ppl,-117.92472,33.61222
ppl,-117.92667,35.54778
ppl,-117.92694,33.75861
ppl,-117.92806,33.61889
ppl,-117.92861,35.97833
ppl,-117.92889,34.00167
ppl,-117.92917,33.63028
ppl,-117.92972,35.13333
ppl,-117.93,33.63111
